srn,city,approved,notes,id,name,zip_code,county,full_address,geometry,source_id,fce
B7288,GREENVILLE,5/17/2006,,B7288,FEDERAL MOGUL CORP,48838.0,MONTCALM,"510 E GROVE ST, GREENVILLE, MI","[-85.2443452, 43.1827912]",,0.0
B7288,GREENVILLE,7/19/2007,,B7288,FEDERAL MOGUL CORP,48838.0,MONTCALM,"510 E GROVE ST, GREENVILLE, MI","[-85.2443452, 43.1827912]",,0.0
B7288,GREENVILLE,3/24/2016,,B7288,FEDERAL MOGUL CORP,48838.0,MONTCALM,"510 E GROVE ST, GREENVILLE, MI","[-85.2443452, 43.1827912]",,0.0
N0830,GREENVILLE,5/22/1997,,N0830,QG PRINTING II LLC,48838.0,MONTCALM,"1321 VAN DEINSE STREET, GREENVILLE, MI","[-85.231974, 43.1912467]",N0830,2.0
N6976,GREENVILLE,3/4/2015,,N6976,HUNTINGTON FOAM LLC,48838.0,MONTCALM,"1323 MOORE DRIVE, GREENVILLE, MI","[-85.231974, 43.1879251]",N6976,3.0
N7384,GREENVILLE,7/27/2004,General PTI,N7384,HIGH GRADE MATERIALS CO.,48838.0,MONTCALM,"7603 SNOWS LAKE RD., GREENVILLE, MI","[-85.2736132, 43.1338461]",,0.0
N7436,GREENVILLE,8/31/2007,,N7436,SHOOK ASPHALT CO. INC.,48838.0,MONTCALM,"8281 SNOWS LAKE RD., GREENVILLE, MI","[-85.2397086, 43.13308749999999]",N7436,4.0
N7688,GREENVILLE,2/16/2021,,N7688,"DICASTAL NORTH AMERICA, INC.",48838.0,MONTCALM,"1 DICASTAL DR., GREENVILLE, MI","[-85.2353479, 43.1933539]",N7688,6.0
N8280,GREENVILLE,5/12/2009,General PTI,N8280,KEYSTONE AUTOMOTIVE - DIV OF LKQ CORP,48838.0,MONTCALM,"5835 VINING RD, GREENVILLE, MI","[-85.2419642, 43.2098136]",,0.0
P0538,GREENVILLE,9/3/2014,General PTI,P0538,BLARNEY CASTLE OIL COMPANY,48838.0,MONTCALM,"115 E. WASHINGTON, GREENVILLE, MI","[-85.25205369999999, 43.177264]",,0.0
P0980,GREENVILLE,11/28/2018,General PTI,P0980,"GREENVILLE CABINET DISTRIBUTING, LLC",48838.0,MONTCALM,"1323 CALLAGHAN STREET, GREENVILLE, MI","[-85.231546, 43.1859629]",,0.0
P1152,GREENVILLE,4/22/2021,,P1152,"BRIGHTMARK MEADOW ROCK RNG, LLC",48838.0,MONTCALM,"7691 RUSSEL ROAD, GREENVILLE, MI","[-85.1853519, 43.1828657]",,0.0
N8057,HOWARD CITY,7/3/2013,,N8057,SIETSEMA FARMS FEEDS LLC,49329.0,MONTCALM,"19117 LAKE MONTCALM ROAD, HOWARD CITY, MI","[-85.4646638, 43.3803159]",,0.0
N2804,PIERSON,5/4/2004,Rolled into ROP,N2804,CENTRAL SANITARY LANDFILL,49339.0,MONTCALM,"21545 CANNONSVILLE RD, PIERSON, MI","[-85.5073884, 43.3357415]",N2804,4.0
N2804,PIERSON,7/7/2006,Rolled into ROP,N2804,CENTRAL SANITARY LANDFILL,49339.0,MONTCALM,"21545 CANNONSVILLE RD, PIERSON, MI","[-85.5073884, 43.3357415]",N2804,4.0
N2804,PIERSON,10/16/2019,Rolled into ROP,N2804,CENTRAL SANITARY LANDFILL,49339.0,MONTCALM,"21545 CANNONSVILLE RD, PIERSON, MI","[-85.5073884, 43.3357415]",N2804,4.0
N2804,PIERSON,6/16/2017,Rolled into ROP,N2804,CENTRAL SANITARY LANDFILL,49339.0,MONTCALM,"21545 CANNONSVILLE RD, PIERSON, MI","[-85.5073884, 43.3357415]",N2804,4.0
N2804,PIERSON,4/5/2019,Rolled into ROP,N2804,CENTRAL SANITARY LANDFILL,49339.0,MONTCALM,"21545 CANNONSVILLE RD, PIERSON, MI","[-85.5073884, 43.3357415]",N2804,4.0
N2804,PIERSON,10/4/2019,Rolled into ROP,N2804,CENTRAL SANITARY LANDFILL,49339.0,MONTCALM,"21545 CANNONSVILLE RD, PIERSON, MI","[-85.5073884, 43.3357415]",N2804,4.0
B7905,STANTON,1/2/2013,General PTI,B7905,BLODGETT OIL COMPANY INC,48888.0,MONTCALM,"4488 N SHERIDAN RD, STANTON, MI","[-85.0842535, 43.35726289999999]",,0.0
N6249,VESTABURG,7/21/1999,,N6249,"WOLVERINE POWER, VESTABURG POWER PLANT",48891.0,MONTCALM,"8614 VESTABURG ROAD NE, VESTABURG, MI","[-84.91520729999999, 43.4008338]",N6249,2.0
P0767,VESTABURG,11/29/2016,,P0767,PALLET SOLUTIONS BY THE DUTCH LEGACY COMPANY,48891.0,MONTCALM,"9932 NORTHEAST KENDAVILLE ROAD, VESTABURG, MI","[-84.88653870000002, 43.3640389]",,0.0
N6143,ALBERT TOWNSHIP,9/1/2000,,N6143,TRENDWELL ANTRIM INC - ALBERT 16/ALBERT 17,49756.0,MONTMORENCY,"SW NW NW T29N R1E SEC 15, ALBERT TWP, MI","[-84.3047611, 44.895556]",N6143,2.0
N6143,ALBERT TOWNSHIP,12/8/2008,,N6143,TRENDWELL ANTRIM INC - ALBERT 16/ALBERT 17,49756.0,MONTMORENCY,"SW NW NW T29N R1E SEC 15, ALBERT TWP, MI","[-84.3047611, 44.895556]",N6143,2.0
N6192,ALBERT TOWNSHIP,7/16/2009,,N6192,"MUSKEGON OPERATING LLC, MITCHEL LAKE II",49756.0,MONTMORENCY,"T29 N R2E SEC 20, ALBERT TWP, MI","[-84.3047611, 44.895556]",N6192,1.0
N6995,ALBERT TOWNSHIP,5/11/2015,,N6995,RIVERSIDE - BENGAL 32 CPF,49756.0,MONTMORENCY,"SECTION 32, ALBERT TWP, MI","[-84.3047611, 44.895556]",N6995,1.0
N8039,ATLANTA,5/12/2008,General PTI,N8039,LEWISTON SAND & GRAVEL INC,49769.0,MONTMORENCY,"8291 BUTTLES RD, ATLANTA, MI","[-84.31345089999999, 44.9579805]",,0.0
N8087,ATLANTA,8/5/2008,General PTI,N8087,LEWISTON SAND AND GRAVEL,49709.0,MONTMORENCY,"8291 BUTTLES ROAD, ATLANTA, MI","[-84.31345089999999, 44.9579805]",,0.0
N6144,AVERY TOWNSHIP,11/1/2011,,N6144,TRENDWELL ANTRIM INC - AVERY 15,49709.0,MONTMORENCY,"NW SE SE T10N R3E SEC 15, AVERY TWP, MI","[-85.60236429999999, 44.3148443]",N6144,1.0
N7820,AVERY TOWNSHIP,5/24/2013,,N7820,TRENDWELL ANTRIM INC - AVERY 18,49709.0,MONTMORENCY,"NW SE SE SECTION 18, VIENNA TWP, MI","[-83.7836403, 43.180142]",N7820,1.0
P0480,AVERY TOWNSHIP,1/10/2014,,P0480,NUENERGY OPERATING INC.,49709.0,MONTMORENCY,"SECTION 23, AVERY TWP, MI","[-84.0532762, 44.9761628]",P0480,2.0
N6145,BRILEY TOWNSHIP,10/4/2007,,N6145,TRENDWELL ANTRIM INC - BRILEY 6,49709.0,MONTMORENCY,"SE NW NW T30N R2E SEC 7, BRILEY TWP, MI","[-84.1903585, 45.0393666]",N6145,2.0
N6146,BRILEY TOWNSHIP,11/7/2007,,N6146,TRENDWELL ANTRIM INC - BRILEY 9,49709.0,MONTMORENCY,"SW NW SE T30N R2E SEC 8, BRILEY TWP, MI","[-84.1903585, 45.0393666]",N6146,2.0
N6391,BRILEY TOWNSHIP,3/6/2008,,N6391,VCP MICHIGAN - BRILEY 8,49709.0,MONTMORENCY,"NW NW SEC 8 T31N R2E, BRILEY TWP, MI","[-84.1903585, 45.0393666]",N6391,2.0
N7338,BRILEY TOWNSHIP,5/7/2004,,N7338,VCP MICHIGAN - BRILEY 26,49751.0,MONTMORENCY,"T31 R2E SECTION 26, SE NE NW, BRILEY TWP, MI","[-84.1903585, 45.0393666]",,0.0
N7338,BRILEY TOWNSHIP,12/28/2020,,N7338,VCP MICHIGAN - BRILEY 26,49751.0,MONTMORENCY,"T31 R2E SECTION 26, SE NE NW, BRILEY TWP, MI","[-84.1903585, 45.0393666]",,0.0
N7523,BRILEY TOWNSHIP,3/28/2006,,N7523,RIVERSIDE - ELK RIDGE CPF,49735.0,MONTMORENCY,"T31N R2E SECTION 11, BRILEY TWP, MI","[-84.1903585, 45.0393666]",N7523,1.0
N7531,BRILEY TOWNSHIP,8/27/2015,,N7531,RIVERSIDE - LIFE OF BRILEY CPF,49709.0,MONTMORENCY,"T31N R2E SEC 22, BRILEY TWP, MI","[-84.1903585, 45.0393666]",N7531,2.0
N7900,BRILEY TOWNSHIP,1/9/2008,,N7900,TRENDWELL ANTRIM INC - BRILEY 7 SATELLITE,49709.0,MONTMORENCY,"BRILEY 7 SATELLITE CPF, BRILEY TWP, MI","[-84.1903585, 45.0393666]",N7900,2.0
N6149,EAST ALBERT TOWNSHIP,10/4/2007,,N6149,TRENDWELL ANTRIM INC - EAST ALBERT 16,49756.0,MONTMORENCY,"SE NW SE T29N R2E SEC 16, ALBERT TWP, MI","[-84.3047611, 44.895556]",N6149,1.0
N7822,EAST ALBERT TOWNSHIP,7/16/2021,,N7822,TRENDWELL ANTRIM INC- SECTION 4 WELLS,49709.0,MONTMORENCY,"SECT 4 WELLS SW SW NW SEC 4 T29N R2E, ALBERT TWP, MI","[-84.3047611, 44.895556]",N7822,2.0
N7823,EAST ALBERT TOWNSHIP,8/13/2007,,N7823,TRENDWEL ANTRIM INC - EAST ALBERT 2 SATELLITE,48837.0,MONTMORENCY,"E.ALBERT2  NW NW SW SEC2 T29N R2E, ALBERT TWP, MI","[-84.3047611, 44.895556]",,0.0
N1266,HILLMAN,3/13/2002,Rolled into ROP,N1266,HILLMAN POWER CO,49746.0,MONTMORENCY,"750  E. PROGRESS ST, HILLMAN, MI","[-83.89407270000001, 45.0687988]",N1266,3.0
N1266,HILLMAN,6/24/2014,,N1266,HILLMAN POWER CO,49746.0,MONTMORENCY,"750  E. PROGRESS ST, HILLMAN, MI","[-83.89407270000001, 45.0687988]",N1266,3.0
N8256,HILLMAN,9/15/2010,,N8256,RIVERSIDE - LLOYDS OF LONDON CPF,49746.0,MONTMORENCY,"SE NW NE SEC 18 T31N R3E, HILLMAN, MI","[-99.9018131, 41.4925374]",N8256,1.0
P0185,HILLMAN,1/28/2011,,P0185,LAMBDA ENERGY RESOURCES LLC - KRUEGERALD,49746.0,ALPENA,"BEAUDAIN RD NW 1/4 OF THE SW 1/4 SEC 4 T29N R7E, OSSINEKE, MI","[-83.4424736, 44.9022343]",P0185,1.0
P0387,HILLMAN,11/1/2012,,P0387,RIVERSIDE - HILLBILLY CPF,49746.0,MONTMORENCY,"T31N-R3E, SEC 21, SW SW NE, HILLMAN, MI","[-83.90110640000002, 45.0591766]",,0.0
N7467,HILLMAN TOWNSHIP,3/30/2006,,N7467,"RIVERSIDE ENERGY MICHIGAN, LLC - HUNT N HAYES",49709.0,MONTMORENCY,"SEC 34 31N 03E SW NE NW, ATLANTA, MI","[-84.1438927, 45.00473059999999]",N7467,2.0
N8257,HILLMAN TOWNSHIP,5/21/2009,,N8257,"RIVERSIDE ENERGY MICHIGAN, LLC - X-REA CPF",49746.0,MONTMORENCY,"T31N R4E SEC 26 SW 1/4 NW 1/4 SW 1/4, HILLMAN, MI","[-83.90110640000002, 45.0591766]",N8257,1.0
P0037,HILLMAN TOWNSHIP,2/11/2010,,P0037,RIVERSIDE - MILLER CREEK CPF,49746.0,MONTMORENCY,"MILLER CREEK CPF, HILLMAN, MI","[-83.9009667, 45.0639603]",,0.0
N5936,LEWISTON,5/10/2006,,N5936,LAMBDA ENERGY RESOURCES LLC - LOUD 29,49756.0,MONTMORENCY,"2320  BLUE LAKES RD, LOUD TWP, MI","[-84.33128549999999, 45.1516345]",N5936,2.0
N5936,LEWISTON,8/5/1999,,N5936,LAMBDA ENERGY RESOURCES LLC - LOUD 29,49756.0,MONTMORENCY,"2320  BLUE LAKES RD, LOUD TWP, MI","[-84.33128549999999, 45.1516345]",N5936,2.0
N6609,LEWISTON,8/14/2007,,N6609,"LAMBDA ENERGY RESOURCES, LLC - ALBERT 16",49756.0,MONTMORENCY,"4850 WINDING ROAD, SEC 16 ALBERT TWP, LEWISTON, MI","[-84.3259917, 44.9090289]",N6609,2.0
N6157,LOUD TOWNSHIP,5/7/2015,,N6157,RIVERSIDE - LOUD 13 CPF,49709.0,MONTMORENCY,"NE4 NE4 SW4 T29N R3E SEC 13, LOUD TWP, MI","[-85.60236429999999, 44.3148443]",N6157,3.0
N8213,LOUD TOWNSHIP,2/9/2009,,N8213,"RIVERSIDE ENERGY MICHIGAN, LLC - LOUD 13 UNIT 172",49746.0,MONTMORENCY,"SE 1/4 NW 1/4 SEC 19, RUST TWP, MI","[-83.9509886, 44.9520889]",,0.0
N8216,LOUD TOWNSHIP,2/9/2009,,N8216,"RIVERSIDE ENERGY MICHIGAN, LLC - UNIT 154 BOOSTER",49709.0,MONTMORENCY,"NW 1/4 NW 1/4 SEC 23 T29N R03E, LOUD TWP, MI","[-85.60236429999999, 44.3148443]",,0.0
P0894,LOUD TOWNSHIP,3/2/2018,,P0894,RIVERSIDE - LOUD 15 UNIT 170 BOOSTER STATION,49709.0,MONTMORENCY,"SE 1/4 NE 1/4 SEC 9 T29N R3E, LOUD TWP, MI","[-85.60236429999999, 44.3148443]",P0894,1.0
N7252,RUST TOWNSHIP,1/21/2011,,N7252,HRF EXPLORATION & PRODUCTION - TLC 20,49707.0,MONTMORENCY,"SW SE NW, T29N-R4E, SECTION 15, RUST TWP, MI","[-83.9509886, 44.9520889]",N7252,2.0
N7826,RUST TOWNSHIP,5/7/2021,,N7826,RIVERSIDE - WEBBER CREEK CPF,49709.0,MONTMORENCY,"SE NW SEC 10, RUST TWP, MI","[-83.9509886, 44.9520889]",N7826,2.0
P0096,RUST TOWNSHIP,4/30/2010,,P0096,JORDAN DEVELOPMENT CO,49709.0,MONTMORENCY,"SE SE NE SEC 5, RUST TWP, MI","[-83.9509886, 44.9520889]",,0.0
N8217,SOUTH BRILEY,2/9/2009,,N8217,"RIVERSIDE ENERGY MICHIGAN, LLC - UNIT 179 BOOSTER",49709.0,MONTMORENCY,"SW 1/4 NW 1/4 SEC 34 T30N R02E, BRILEY TWP, MI","[-84.1903585, 45.0393666]",,0.0
N6103,VIENNA TOWNSHIP,9/19/2013,,N6103,"JORDAN DEVELOPMENT COMPANY, L.L.C. - VIENNA 2",49756.0,MONTMORENCY,"NE NE SE SEC 19 T31N R1E, VIENNA TWP, MI","[-83.7836403, 43.180142]",N6103,1.0
N6142,VIENNA TOWNSHIP,2/7/2012,,N6142,TRENDWELL ANTRIM INC - VIENNA 20,49756.0,MONTMORENCY,"SE NW NW T30N R1E SEC 20, VIENNA TWP, MI","[-83.7836403, 43.180142]",N6142,2.0
N6148,VIENNA TOWNSHIP,8/13/2007,,N6148,TRENDWELL ANTRIM INC - VIENNA 16,49756.0,MONTMORENCY,"NE NW NE T30N R1E SEC 16, VIENNA TWP, MI","[-99.9018131, 41.4925374]",N6148,2.0
N6150,VIENNA TOWNSHIP,12/15/2011,,N6150,TRENDWELL ANTRIM INC - VIENNA 31,49756.0,MONTMORENCY,"NW NE SE T30N R1E SEC 31, VIENNA TWP, MI","[-83.7836403, 43.180142]",N6150,1.0
N7190,VIENNA TOWNSHIP,5/15/2018,,N7190,VCP MICHIGAN - VIENNA 6-7,49751.0,MONTMORENCY,"NW NE SW SEC 7, VIENNA TWP, MI","[-83.7836403, 43.180142]",N7190,1.0
N7190,VIENNA TOWNSHIP,1/22/2021,,N7190,VCP MICHIGAN - VIENNA 6-7,49751.0,MONTMORENCY,"NW NE SW SEC 7, VIENNA TWP, MI","[-83.7836403, 43.180142]",N7190,1.0
N7876,VIENNA TOWNSHIP,12/3/2007,,N7876,"JORDAN DEVELOPMENT COMPANY, LLC- PAIR-O-DICE",49709.0,MONTMORENCY,"NW SE NE SECTION 36, VIENNA TWP, MI","[-83.7836403, 43.180142]",,0.0
P0039,VIENNA TOWNSHIP,2/1/2010,,P0039,RIVERSIDE - VIENNA 14 CPF,49709.0,MONTMORENCY,"NE SE SW SECTION 14 T30N-R1E, VIENNA TWP, MI","[-83.7836403, 43.180142]",P0039,2.0
P0042,VIENNA TOWNSHIP,1/15/2019,Revised,P0042,RIVERSIDE - VIENNA 23,49709.0,MONTMORENCY,"PART OF THE NE/4 OF NW/4 OF SE/4, SECTION 23, T30N-R1E, VIENNA TWP, MI","[-83.7836403, 43.180142]",P0042,1.0
B1914,MONTAGUE,7/11/2007,,B1914,CHEMOURS,49437.0,MUSKEGON,"6270 WILKES RD, MONTAGUE, MI","[-86.39799810000001, 43.3945569]",,0.0
B1925,MONTAGUE,2/2/2021,,B1925,"ALUDYNE MONTAGUE, LLC",49437.0,MUSKEGON,"5353 WILCOX ST., MONTAGUE, MI","[-86.372158, 43.4099289]",B1925,2.0
B5169,MONTAGUE,6/20/2007,,B5169,WHITEHALL PRODUCTS LTD,49437.0,MUSKEGON,"8786 WATER ST, MONTAGUE, MI","[-86.35347379999999, 43.4181709]",B5169,2.0
N3079,MONTAGUE,6/14/2010,,N3079,INTERNATIONAL MASTERTAG,49437.0,MUSKEGON,"9350 WALSH RD, MONTAGUE, MI","[-86.345581, 43.4278869]",,0.0
A4238,MUSKEGON,3/7/2013,,A4238,EAGLE ALUMINUM CAST PRODUCTS,49440.0,MUSKEGON,"664 W CLAY, MUSKEGON, MI","[-86.26002179999999, 43.2302005]",,0.0
A4279,MUSKEGON,8/17/2006,,A4279,KAYDON BEARING CO,49441.0,MUSKEGON,"2860 MC CRACKEN, MUSKEGON, MI","[-86.29234269999999, 43.2004019]",A4279,2.0
A4285,MUSKEGON,4/4/1997,,A4285,LORIN INDUSTRIES,49442.0,MUSKEGON,"1960 S ROBERTS ST, MUSKEGON, MI","[-86.2137056, 43.2179969]",A4285,2.0
A4315,MUSKEGON,8/29/2012,,A4315,CANNON MUSKEGON CORP,49441.0,MUSKEGON,"2875 LINCOLN ST, MUSKEGON, MI","[-86.3045959, 43.2014772]",,0.0
B1909,MUSKEGON,2/12/2007,Rolled into ROP,B1909,CWC TEXTRON,49441.0,MUSKEGON,"1085 W. SHERMAN BLVD, MUSKEGON, MI","[-86.27005729999999, 43.2050421]",B1909,5.0
B1909,MUSKEGON,1/6/2015,Rolled into ROP,B1909,CWC TEXTRON,49441.0,MUSKEGON,"1085 W. SHERMAN BLVD, MUSKEGON, MI","[-86.27005729999999, 43.2050421]",B1909,5.0
B1909,MUSKEGON,9/20/2021,,B1909,CWC TEXTRON,49441.0,MUSKEGON,"1085 W. SHERMAN BLVD, MUSKEGON, MI","[-86.27005729999999, 43.2050421]",B1909,5.0
B1909,MUSKEGON,11/12/2003,Rolled into ROP,B1909,CWC TEXTRON,49441.0,MUSKEGON,"1085 W. SHERMAN BLVD, MUSKEGON, MI","[-86.27005729999999, 43.2050421]",B1909,5.0
B1912,MUSKEGON,8/7/2008,,B1912,RENK AMERICA,49442.0,MUSKEGON,"76  GETTY STREET, MUSKEGON, MI","[-86.21997879999999, 43.2511903]",B1912,2.0
B1929,MUSKEGON,8/12/1998,,B1929,"MICHIGAN STEEL, INC.",49441.0,MUSKEGON,"1148 W.  WESTERN AVE, MUSKEGON, MI","[-86.27124719999999, 43.2294715]",B1929,1.0
B4300,MUSKEGON,3/28/2002,,B4300,"SAF-HOLLAND, INC.",49442.0,MUSKEGON,"1950 INDUSTRIAL BOULEVARD, MUSKEGON, MI","[-86.2039568, 43.2164852]",,0.0
B4302,MUSKEGON,4/24/2019,,B4302,"AMERICAN CHEMICAL SOLUTIONS, LLC",49444.0,MUSKEGON,"2406 ROBERTS STREET, MUSKEGON, MI","[-86.2138135, 43.2099343]",B4302,3.0
B4303,MUSKEGON,8/4/2020,,B4303,HONEYWELL INTERNATIONAL  (BURDICK & JACKSON),49442.0,MUSKEGON,"1953 SOUTH HARVEY STREET, MUSKEGON, MI","[-86.2055743, 43.1687799]",B4303,2.0
B5022,MUSKEGON,12/9/2019,,B5022,"MUSKEGON COMPOSITES (DBA GMI COMPOSITES, INC.)",49441.0,MUSKEGON,"1355 W SHERMAN BLVD, MUSKEGON, MI","[-86.2764753, 43.2049768]",B5022,2.0
B5966,MUSKEGON,5/17/2013,,B5966,SUN CHEMICAL CORP,49442.0,MUSKEGON,"4925 EVANSTON AVE, MUSKEGON, MI","[-86.12647799999999, 43.2127127]",B5966,3.0
B5966,MUSKEGON,4/28/2014,,B5966,SUN CHEMICAL CORP,49442.0,MUSKEGON,"4925 EVANSTON AVE, MUSKEGON, MI","[-86.12647799999999, 43.2127127]",B5966,3.0
B5966,MUSKEGON,4/28/2014,,B5966,SUN CHEMICAL CORP,49442.0,MUSKEGON,"4925 EVANSTON AVE, MUSKEGON, MI","[-86.12647799999999, 43.2127127]",B5966,3.0
B5966,MUSKEGON,10/16/2015,,B5966,SUN CHEMICAL CORP,49442.0,MUSKEGON,"4925 EVANSTON AVE, MUSKEGON, MI","[-86.12647799999999, 43.2127127]",B5966,3.0
B6528,MUSKEGON,2/22/2012,,B6528,ADAC AUTOMOTIVE MUSKEGON PLANTS,49442.0,MUSKEGON,"2050 PORT CITY BLVD AND, MUSKEGON, MI","[-86.1950402, 43.2151891]",B6528,2.0
B6635,MUSKEGON,12/19/2000,,B6635,GREAT LAKES DIE CAST CORP.,49441.0,MUSKEGON,"1806 BEIDLER, MUSKEGON, MI","[-86.2614416, 43.2198547]",,0.0
B6643,MUSKEGON,12/22/2008,,B6643,BASF CORPORATION,49445.0,MUSKEGON,"1740  WHITEHALL RD, MUSKEGON, MI","[-86.26130479999999, 43.2844038]",B6643,2.0
B6643,MUSKEGON,12/15/2014,,B6643,BASF CORPORATION,49445.0,MUSKEGON,"1740  WHITEHALL RD, MUSKEGON, MI","[-86.26130479999999, 43.2844038]",B6643,2.0
B7175,MUSKEGON,9/12/2017,,B7175,PORT CITY DIECAST COMPANY,49442.0,MUSKEGON,"2121 LATIMER DR, MUSKEGON, MI","[-86.1907935, 43.2133973]",,0.0
B7870,MUSKEGON,7/27/2018,,B7870,EAGLE ALLOY INC,49442.0,MUSKEGON,"5142 EVANSTON AVE, MUSKEGON, MI","[-86.1181131, 43.214182]",B7870,2.0
B9072,MUSKEGON,5/30/2007,,B9072,MPLX TERMINALS LLC - NORTH MUSKEGON TERMINAL,49445.0,MUSKEGON,"3005 HOLTON RD, N MUSKEGON, MI","[-86.2460758, 43.2690045]",B9072,2.0
F7434,MUSKEGON,8/2/2005,General PTI,F7434,JONES ELECTRIC CO.,49441.0,MUSKEGON,"1965 SANFORD ST., MUSKEGON, MI","[-86.24593689999999, 43.2167915]",,0.0
M0037,MUSKEGON,4/5/2006,,M0037,MERCY HEALTH,49444.0,MUSKEGON,"1500 E SHERMAN BLVD, MUSKEGON, MI","[-86.2088215, 43.2055638]",,0.0
M4227,MUSKEGON,7/13/2012,,M4227,WEST MICHIGAN CREMATORY,49442.0,MUSKEGON,"1600 CRESTON ST, MUSKEGON, MI","[-86.2089803, 43.2232393]",,0.0
M4227,MUSKEGON,9/30/2016,,M4227,WEST MICHIGAN CREMATORY,49442.0,MUSKEGON,"1600 CRESTON ST, MUSKEGON, MI","[-86.2089803, 43.2232393]",,0.0
N3057,MUSKEGON,4/18/2019,,N3057,STRUCTURAL CONCEPTS CORP,49441.0,MUSKEGON,"888 EAST PORTER RD, MUSKEGON, MI","[-86.222996, 43.1592964]",N3057,2.0
N5087,MUSKEGON,10/1/2008,,N5087,TRI-STATE ALUMINUM CASTING CO LLC,49442.0,MUSKEGON,"1060 EAST KEATING, MUSKEGON, MI","[-86.2178349, 43.2161699]",,0.0
N5330,MUSKEGON,2/15/2006,,N5330,THE GRIFFON INC,49442.0,MUSKEGON,"820 BROTON RD, MUSKEGON, MI","[-86.0765748, 43.2381085]",,0.0
N5522,MUSKEGON,5/28/2015,,N5522,PORT CITY DIE CAST,49442.0,MUSKEGON,"1985 E. LAKETON AVENUE, MUSKEGON, MI","[-86.19506899999999, 43.21882129999999]",,0.0
N5995,MUSKEGON,9/27/2011,,N5995,INDUSTRIAL METAL CLEANING,49441.0,MUSKEGON,"1165 N GATEWAY BLVD, MUSKEGON, MI","[-86.2159291, 43.1434124]",,0.0
N6561,MUSKEGON,1/30/2015,,N6561,NON FERROUS CAST ALLOYS INC,49441.0,MUSKEGON,"1146 N GATEWAY BOULEVARD, MUSKEGON, MI","[-86.2164055, 43.14478920000001]",,0.0
N7207,MUSKEGON,5/28/2009,,N7207,THE PORT CITY GROUP- MUSKEGON CASTINGS CORPORATION,49442.0,MUSKEGON,"2325 S. SHERIDAN ROAD, MUSKEGON, MI","[-86.1859918, 43.2096829]",,0.0
N7888,MUSKEGON,12/18/2009,,N7888,ALLOY RESOURCE CORPORATION,49442.0,MUSKEGON,"2281 PORT CITY BLVD, MUSKEGON, MI","[-86.19694679999999, 43.21344]",N7888,3.0
N7888,MUSKEGON,5/11/2016,,N7888,ALLOY RESOURCE CORPORATION,49442.0,MUSKEGON,"2281 PORT CITY BLVD, MUSKEGON, MI","[-86.19694679999999, 43.21344]",N7888,3.0
N7978,MUSKEGON,2/25/2008,,N7978,MUSKEGON WASTEWATER MANAGE,49442.0,MUSKEGON,"634 OTTAWA AVE, MUSKEGON, MI","[-86.24224110000002, 43.2413905]",,0.0
N8169,MUSKEGON,10/15/2008,General PTI,N8169,ADMIRAL PETROLEUM,49442.0,MUSKEGON,"11 E MUSKEGON, MUSKEGON, MI","[-86.2438536, 43.2365979]",,0.0
N8204,MUSKEGON,12/23/2008,,N8204,BOLD COMPANIES,49456.0,MUSKEGON,"2291 OLTHOFF DR AND 2086 SHERMAN, MUSKEGON, MI","[-86.1874132, 43.2067798]",N8204,2.0
N8267,MUSKEGON,12/4/2014,,N8267,MHA RECYCLING LLC,49442.0,MUSKEGON,"4365 EVANSTON AVE, MUSKEGON, MI","[-86.13582749999999, 43.21235799999999]",,0.0
P0319,MUSKEGON,10/17/2014,,P0319,EAGLE ALUMINUM CAST PRODUCTS INC.,49442.0,MUSKEGON,"2134 NORTHWOODS DRIVE, MUSKEGON, MI","[-86.13041319999999, 43.2138566]",,0.0
P0600,MUSKEGON,4/30/2015,,P0600,SYTSEMA CREMATION SERVICES,49442.0,MUSKEGON,"773 E APPLE AVENUE, MUSKEGON, MI","[-86.2246634, 43.2339106]",,0.0
P0625,MUSKEGON,9/8/2015,,P0625,MDOC-MUSKEGON COMPLEX,49442.0,MUSKEGON,"2400 S. SHERIDAN DRIVE, MUSKEGON, MI","[-86.1845196, 43.2092366]",P0625,3.0
P0791,MUSKEGON,12/21/2018,,P0791,LAKESHORE SAND LLC,49426.0,OTTAWA,"3741 PERRY STREET, HUDSONVILLE, MI","[-85.87482589999999, 42.7971893]",,0.0
P0791,GRAND HAVEN,2/23/2017,General PTI,P0791,LAKESHORE SAND LLC,49426.0,OTTAWA,"3741 PERRY STREET, HUDSONVILLE, MI","[-85.87482589999999, 42.7971893]",,0.0
P0820,MUSKEGON,5/31/2017,,P0820,"LUKAZCEK EXCAVATING AND DRAINAGE, LLC.",49082.0,BRANCH,"311 N. BRIGGS RD., QUINCY, MI","[-84.8536077, 41.92872029999999]",,0.0
P1252,MUSKEGON,2/1/2022,General PTI,,,,,,,,
A4302,MUSKEGON HEIGHTS,1/11/2011,Rolled into ROP,A4302,"MAHLE ENGINE COMPONENTS USA, INC.",49444.0,MUSKEGON,"2020 SANFORD STREET, MUSKEGON HTS, MI","[-86.24536429999999, 43.2148124]",A4302,4.0
N1952,MUSKEGON HEIGHTS,3/6/2018,,N1952,WEBB CHEMICAL SERVICE CORP,49444.0,MUSKEGON,"2708 JARMAN ST, MUSKEGON HTS, MI","[-86.2302406, 43.2035699]",,0.0
