id,name_x,zip_code,county,full_address,geometry,fce,sar,violations,total,income_poverty_level,white_pct,black_pct,am_indian_ak_native_pct,asian_pct,hi_pc_islander_pct,other_pct,srn,approved,years,years_converted,fce_per_year
N5814,"ASAMA COLDWATER MANUFACTURING, INC.",49036,BRANCH,"180 ASAMA PARKWAY, COLDWATER, MI","[-84.9775281, 41.9521847]",4.0,4.0,5.0,21278.0,13.5,91.0,4.3,0.6,1.2,0.0,2.9,N5814,2004-02-25,18.097565316194036,9.0,0.4444444444444444
N7130,BP PIPELINES   REMEDIATION,49036,BRANCH,"1149 MARSHALL ROAD, COLDWATER, MI","[-85.0011473, 42.0480288]",0.0,0.0,0.0,21278.0,13.5,91.0,4.3,0.6,1.2,0.0,2.9,N7130,2002-05-01,19.918273475841392,9.0,0.0
B5579,BRANCH COUNTY ROAD COMMISSION,49036,BRANCH,"380 HAROLD SELLERS DR., COLDWATER, MI","[-85.00052149999999, 41.9403263]",1.0,1.0,0.0,21278.0,13.5,91.0,4.3,0.6,1.2,0.0,2.9,B5579,2003-08-07,18.650622531605713,9.0,0.1111111111111111
P0585,CLEMENS FOOD GROUP,49036,BRANCH,"572 NEWTON ROAD, COLDWATER, MI","[-84.9667692, 41.9744642]",1.0,1.0,0.0,21278.0,13.5,91.0,4.3,0.6,1.2,0.0,2.9,P0585,2016-09-16,5.538785875137751,5.538785875137751,0.18054498269896194
P0521,COLDWATER PEAKING PLANT,49036,BRANCH,"250 N FILLMORE ROAD, COLDWATER, MI","[-85.0237607, 41.9194673]",0.0,0.0,0.0,21278.0,13.5,91.0,4.3,0.6,1.2,0.0,2.9,P0521,2014-08-19,7.616857293442028,7.616857293442028,0.0
B1526,DARLING INGREDIENTS INC.,49036,BRANCH,"600 JAY ST, COLDWATER, MI","[-85.0150448, 41.923973]",0.0,0.0,2.0,21278.0,13.5,91.0,4.3,0.6,1.2,0.0,2.9,B1526,2005-10-26,16.430179948938033,9.0,0.0
N5904,GCI GOKOH COLDWATER INC,49036,BRANCH,"100 CONCEPT DR, COLDWATER, MI","[-84.975415, 41.9494645]",1.0,0.0,2.0,21278.0,13.5,91.0,4.3,0.6,1.2,0.0,2.9,N5904,2020-09-03,1.574296529018392,1.574296529018392,0.6352043478260869
B1523,H.C. STARCK,49036,BRANCH,"460  JAY ST., COLDWATER, MI","[-85.0159965, 41.9290054]",1.0,1.0,2.0,21278.0,13.5,91.0,4.3,0.6,1.2,0.0,2.9,B1523,2018-01-16,4.205425162734348,4.205425162734348,0.2377880859375
K2087,LAKELAND CORRECTIONAL FACILITY,49036,BRANCH,"38 FOURTH ST, COLDWATER, MI","[-84.99191119999999, 41.95845389999999]",2.0,2.0,0.0,21278.0,13.5,91.0,4.3,0.6,1.2,0.0,2.9,K2087,2012-03-14,10.048118715647822,9.0,0.2222222222222222
P0517,"MAROA FARMS, INC. AND PEPPERCO-USA, INC.",49036,BRANCH,"270 AND 220 N. FILLMORE ROAD, COLDWATER, MI","[-85.0244587, 41.9219272]",2.0,2.0,4.0,21278.0,13.5,91.0,4.3,0.6,1.2,0.0,2.9,P0517,2017-04-20,4.9473979616282335,4.9473979616282335,0.4042529053680133
B6213,PANEL PROCESSING OF COLDWATER,49036,BRANCH,"681 RACE, COLDWATER, MI","[-85.0275482, 41.9310328]",1.0,2.0,0.0,21278.0,13.5,91.0,4.3,0.6,1.2,0.0,2.9,B6213,2014-10-14,7.463534501050672,7.463534501050672,0.1339847762289068
A0531,POLYGREEN FOAM LLC,49036,BRANCH,"325 JAY ST, COLDWATER, MI","[-85.0147877, 41.9336333]",0.0,1.0,0.0,21278.0,13.5,91.0,4.3,0.6,1.2,0.0,2.9,A0531,2009-04-21,12.944824329041664,9.0,0.0
B3019,QUALITY SPRING TOGO INC,49036,BRANCH,"355 JAY ST, COLDWATER, MI","[-85.0140067, 41.9329784]",0.0,2.0,0.0,21278.0,13.5,91.0,4.3,0.6,1.2,0.0,2.9,B3019,2003-11-12,18.385045551927828,9.0,0.0
N5957,"REAL ALLOY RECYCLING, LLC",49036,BRANCH,"267 N. FILLMORE RD, COLDWATER, MI","[-85.0232704, 41.9221625]",4.0,4.0,11.0,21278.0,13.5,91.0,4.3,0.6,1.2,0.0,2.9,N5957,1998-08-03,23.660992354394683,9.0,0.4444444444444444
B8786,SEKISUI VOLTEK LLC.,49036,BRANCH,"17  ALLEN AVE., COLDWATER, MI","[-85.0185699, 41.9330711]",3.0,4.0,2.0,21278.0,13.5,91.0,4.3,0.6,1.2,0.0,2.9,B8786,2000-03-29,22.007296522173625,9.0,0.3333333333333333
N6885,STATE STREET GENERATING STATION,49036,BRANCH,"SE CORNER OF E STATE ST AND N MICHIGAN A, COLDWATER, MI","[-84.9809174, 41.9562587]",0.0,0.0,0.0,21278.0,13.5,91.0,4.3,0.6,1.2,0.0,2.9,N6885,2000-12-01,21.331033491447464,9.0,0.0
N7638,NORTH SHORE MEMORY GARDENS INC,49038,BERRIEN,"5027 M-63 NORTH, COLOMA, MI","[-86.391516, 42.20279]",0.0,0.0,0.0,9108.0,15.8,93.5,2.1,0.0,0.2,0.0,4.2,N7638,2006-10-04,15.491077845540977,9.0,0.0
N5790,"REGAL FINISHING COMPANY, INC.",49038,BERRIEN,"3927 BESSEMER RD, COLOMA, MI","[-86.34517699999999, 42.183811]",2.0,2.0,0.0,9108.0,15.8,93.5,2.1,0.0,0.2,0.0,4.2,N5790,1999-05-25,22.853309787333075,9.0,0.2222222222222222
N5891,"SPI BLOW MOLDING, LLC",49038,BERRIEN,"3930 BESSEMER RD., COLOMA, MI","[-86.34734279999999, 42.1836554]",0.0,0.0,0.0,9108.0,15.8,93.5,2.1,0.0,0.2,0.0,4.2,N5891,2006-09-21,15.526670636631827,9.0,0.0
N1250,FOREST RIVER INC,49040,SAINT JOSEPH,"31450 M86, COLON, MI","[-85.3441804, 41.9583892]",0.0,0.0,0.0,3229.0,13.4,98.9,0.0,0.0,0.1,0.0,1.0,N1250,2009-07-22,12.692936884398721,9.0,0.0
P0495,REGAL TRADITIONS,49040,SAINT JOSEPH,"59492 SOUTH FARRAND ROAD, COLON, MI","[-85.3457018, 41.9349173]",0.0,0.0,0.0,3229.0,13.4,98.9,0.0,0.0,0.1,0.0,1.0,P0495,2014-01-17,8.202769392937569,8.202769392937569,0.0
N7849,STURGIS VETERINARY HOSPITAL,49040,SAINT JOSEPH,"33260 REICHART RD, COLON, MI","[-85.3074228, 42.0300995]",0.0,0.0,0.0,3229.0,13.4,98.9,0.0,0.0,0.1,0.0,1.0,N7849,2011-01-12,11.217205007631916,9.0,0.0
N8245,B & R OIL CO INC (REMEDIATION SITE),49042,SAINT JOSEPH,"175 N WASHINGTON ST, CONSTANTINE, MI","[-85.6706572, 41.84489749999999]",0.0,0.0,0.0,4705.0,12.3,95.1,0.1,0.0,0.6,0.0,4.1000000000000005,N8245,2009-03-30,13.005058283195412,9.0,0.0
N6177,"BAYER GREAT LAKES PRODUCTION CO., LLC",49042,SAINT JOSEPH,"67760 US 131, CONSTANTINE, MI","[-85.6669256, 41.8123957]",2.0,2.0,0.0,4705.0,12.3,95.1,0.1,0.0,0.6,0.0,4.1000000000000005,N6177,2014-06-18,7.786607527875316,7.786607527875316,0.2568512658227848
B2013,OX ENGINEERED PRODUCTS,49042,SAINT JOSEPH,"700 CENTREVILLE RD, CONSTANTINE, MI","[-85.6523595, 41.84040479999999]",4.0,4.0,0.0,4705.0,12.3,95.1,0.1,0.0,0.6,0.0,4.1000000000000005,B2013,2007-05-04,14.910641560059412,9.0,0.4444444444444444
B7549,PIONEER HI-BRED INTERNATIONAL INC,49042,SAINT JOSEPH,"1365 S WASHINGTON, CONSTANTINE, MI","[-85.6602037, 41.8261718]",0.0,1.0,0.0,4705.0,12.3,95.1,0.1,0.0,0.6,0.0,4.1000000000000005,B7549,2009-02-24,13.098147121433021,9.0,0.0
B4096,REXAM CLOSURE SYSTEMS INC.,49042,SAINT JOSEPH,"950 INDUSTRIAL DR, CONSTANTINE, MI","[-85.656813, 41.834185]",0.0,0.0,0.0,4705.0,12.3,95.1,0.1,0.0,0.6,0.0,4.1000000000000005,B4096,2005-02-18,17.11465670068516,9.0,0.0
N6767,"NEW COVERT GENERATING COMPANY, LLC",49043,VAN BUREN,"26000 77TH STREET, COVERT, MI","[-86.2922634, 42.3227717]",3.0,4.0,3.0,2099.0,32.4,53.0,23.8,0.2,0.3,0.0,22.700000000000003,N6767,2003-01-09,19.2255830030733,9.0,0.3333333333333333
B2934,PALISADES NUCLEAR PLANT,49043,VAN BUREN,"27780  BLUE STAR MEMORIAL HWY., COVERT, MI","[-86.2934657, 42.3476079]",3.0,4.0,1.0,2099.0,32.4,53.0,23.8,0.2,0.3,0.0,22.700000000000003,B2934,2006-06-21,15.77855808127477,9.0,0.3333333333333333
M3654,"CARGILL, INC.",49045,VAN BUREN,"110 SHERWOOD STREET, DECATUR, MI","[-85.9739312, 42.10756689999999]",0.0,1.0,1.0,5289.0,20.0,82.4,2.4,6.5,0.7,0.0,8.1,M3654,2020-03-31,2.001410022108599,2.001410022108599,0.0
N3983,SPECIAL-LITE,49045,VAN BUREN,"88448 CR 668, DECATUR, MI","[-85.97445689999999, 42.1080979]",0.0,1.0,0.0,5289.0,20.0,82.4,2.4,6.5,0.7,0.0,8.1,N3983,2003-04-14,18.965481837409392,9.0,0.0
A0749,AMERIWOOD INDUSTRIES,49047,CASS,"202 SPAULDING STREET, DOWAGIAC, MI","[-86.10638589999999, 41.9819535]",0.0,0.0,1.0,14620.0,16.6,82.6,7.2,2.5,0.5,0.0,7.3,A0749,2018-11-01,3.414170037714669,3.414170037714669,0.0
P0060,CROSS EXCAVATING & DEMOLITION,49047,CASS,"52071 M-51 N, DOWAGIAC, MI","[-86.10725529999999, 42.0405536]",0.0,0.0,1.0,14620.0,16.6,82.6,7.2,2.5,0.5,0.0,7.3,P0060,2010-02-03,12.156307111028974,9.0,0.0
N5599,LYONS INDUSTRIES,49047,CASS,"30000  M-62 WEST, DOWAGIAC, MI","[-86.2040857, 41.9843452]",4.0,4.0,1.0,14620.0,16.6,82.6,7.2,2.5,0.5,0.0,7.3,N5599,1999-11-03,22.409768852200934,9.0,0.4444444444444444
P0044,MDNRE RRD KALAMAZOO DIST,49047,CASS,"116 N FRONT ST, DOWAGIAC, MI","[-86.10690319999999, 41.9843292]",0.0,0.0,0.0,14620.0,16.6,82.6,7.2,2.5,0.5,0.0,7.3,P0044,2010-01-27,12.175472460077893,9.0,0.0
N5959,MICHIGAN DEPARTMENT OF TRANSPORTATION,49047,CASS,"101 WOLF ST, DOWAGIAC, MI","[-86.12297129999999, 41.9874667]",0.0,0.0,0.0,14620.0,16.6,82.6,7.2,2.5,0.5,0.0,7.3,N5959,2003-10-06,18.486348111186402,9.0,0.0
B3640,"MICHIGAN DIE CASTING, LLC",49047,CASS,"51241 M-51 N, DOWAGIAC, MI","[-86.1069429, 42.0526731]",0.0,1.0,0.0,14620.0,16.6,82.6,7.2,2.5,0.5,0.0,7.3,B3640,2001-02-07,21.144855814972246,9.0,0.0
B1557,PRAIRIE RONDE REALTY COMPANY,49047,CASS,"413 E PRAIRIE RONDE ST, DOWAGIAC, MI","[-86.09874990000002, 41.99093149999999]",0.0,1.0,0.0,14620.0,16.6,82.6,7.2,2.5,0.5,0.0,7.3,B1557,2014-09-04,7.573050781330212,7.573050781330212,0.0
P1007,BALKEMA EXCAVATING INC. - PLANT 107,49048,KALAMAZOO,"1500 RIVER STREET, KALAMAZOO, MI","[-85.5202051, 42.27488140000001]",0.0,0.0,0.0,25020.0,19.2,67.9,21.7,0.3,2.3,0.3,7.5,P1007,2019-03-14,3.0500284057851976,3.0500284057851976,0.0
N7390,BALKEMA EXCAVATING INC.-PLANT 104,49048,KALAMAZOO,"1500 RIVER STREET, KALAMAZOO, MI","[-85.5202051, 42.27488140000001]",0.0,0.0,0.0,25020.0,19.2,67.9,21.7,0.3,2.3,0.3,7.5,N7390,2004-08-23,17.604742054936104,9.0,0.0
B1686,KAISER ALUMINUM FABRICATED PRODUCTS LLC,49048,KALAMAZOO,"5205 KAISER DRIVE, KALAMAZOO, MI","[-85.5252134, 42.2563894]",1.0,1.0,0.0,25020.0,19.2,67.9,21.7,0.3,2.3,0.3,7.5,B1686,2012-04-18,9.952291970403225,9.0,0.1111111111111111
P1130,KALAMAZOO HUMANE SOCIETY,49048,KALAMAZOO,"2272 RIVER STREET, KALAMAZOO, MI","[-85.52192579999999, 42.2677566]",0.0,0.0,0.0,25020.0,19.2,67.9,21.7,0.3,2.3,0.3,7.5,P1130,2020-07-01,1.7495225774656564,1.7495225774656564,0.0
P0669,"LANDSCAPE FORMS, INC.",49048,KALAMAZOO,"5262 E CORK STREET, KALAMAZOO, MI","[-85.5224058, 42.2581298]",0.0,0.0,2.0,25020.0,19.2,67.9,21.7,0.3,2.3,0.3,7.5,P0669,2015-12-08,6.313613558115499,6.313613558115499,0.0
P0815,SUMMIT POLYMERS PLANT 18,49048,KALAMAZOO,"5858 E. NORTH AVENUE, KALAMAZOO, MI","[-85.51307349999999, 42.2448409]",1.0,0.0,1.0,25020.0,19.2,67.9,21.7,0.3,2.3,0.3,7.5,P0815,2019-05-22,2.8611128223029905,2.8611128223029905,0.34951435406698567
P0516,BELL'S BREWERY,49053,KALAMAZOO,"8938 KRUM AVE, GALESBURG, MI","[-85.4541575, 42.2841408]",0.0,1.0,1.0,7499.0,9.3,91.8,2.7,0.2,1.2,0.0,4.1,P0516,2018-09-07,3.564754923099037,3.564754923099037,0.0
N2286,BENTELER AUTOMOTIVE CORP,49053,KALAMAZOO,"9000 E MICHIGAN AVE, GALESBURG, MI","[-85.4391693, 42.2870813]",0.0,0.0,1.0,7499.0,9.3,91.8,2.7,0.2,1.2,0.0,4.1,N2286,2001-01-18,21.199613955112014,9.0,0.0
B2209,EATON CORPORATION - GALESBURG CAMPUS,49053,KALAMAZOO,"13100 E MICHIGAN AVE, GALESBURG, MI","[-85.3738497, 42.2766312]",2.0,1.0,1.0,7499.0,9.3,91.8,2.7,0.2,1.2,0.0,4.1,B2209,2001-10-03,20.49323394730898,9.0,0.2222222222222222
P0422,SUPERIOR ENVIRONMENTAL CORP,49055,VAN BUREN,"101 N STATE ST, GOBLES, MI","[-85.8791853, 42.3611335]",0.0,0.0,0.0,6253.0,10.4,94.6,0.5,0.5,0.2,0.2,4.0,P0422,2013-02-01,9.161036845383547,9.0,0.0
N6804,"KLETT RECYCLE, INC.",49057,VAN BUREN,"62994 TERRITORIAL ROAD, HARTFORD, MI","[-86.1566356, 42.1151769]",0.0,1.0,4.0,6415.0,24.3,77.4,0.9,1.7,0.2,0.1,19.7,N6804,2000-05-10,21.892304427880106,9.0,0.0
P0411,REVOLUTION ONSITE CRUSHING,49057,VAN BUREN,"62994 TERRITORIAL ROAD, HARTFORD, MI","[-86.1566356, 42.1151769]",0.0,0.0,4.0,6415.0,24.3,77.4,0.9,1.7,0.2,0.1,19.7,P0411,2017-06-26,4.763958192160003,4.763958192160003,0.0
N7805,BARRY COUNTY ANIMAL CONTROL,49058,BARRY,"540 NORTH INDUSTRIAL DR, HASTINGS, MI","[-85.3038062, 42.6530756]",0.0,0.0,0.0,18731.0,7.6,96.4,0.0,0.7,1.3,0.0,1.5,N7805,2007-07-02,14.74910504664709,9.0,0.0
B8069,CAPPON OIL CO,49058,BARRY,"1601 S. BEDFORD RD., HASTINGS, MI","[-85.2704614, 42.5963921]",0.0,0.0,0.0,18731.0,7.6,96.4,0.0,0.7,1.3,0.0,1.5,B8069,2005-04-25,16.93395483822392,9.0,0.0
P0795,HASTINGS FIBERGLASS PRODUCTS,49058,BARRY,"1301 W GREEN STREET, HASTINGS, MI","[-85.3075094, 42.6432547]",1.0,1.0,0.0,18731.0,7.6,96.4,0.0,0.7,1.3,0.0,1.5,P0795,2018-08-15,3.6277267842597727,3.6277267842597727,0.2756547169811321
A0171,HASTINGS MANUFACTURING COMPANY,49058,BARRY,"325 NORTH HANOVER STREET, HASTINGS, MI","[-85.2819472, 42.6528271]",0.0,4.0,7.0,18731.0,7.6,96.4,0.0,0.7,1.3,0.0,1.5,A0171,2021-03-19,1.034928848641656,1.034928848641656,0.0
C2612,PENNOCK HOSPITAL,49058,BARRY,"1009 WEST GREEN STREET, HASTINGS, MI","[-85.3026658, 42.6447667]",0.0,2.0,0.0,18731.0,7.6,96.4,0.0,0.7,1.3,0.0,1.5,C2612,1998-01-30,24.167505150687557,9.0,0.0
N7425,"TRI-CLOR, INC.",49058,BARRY,"1012 ENTERPRISE DR., HASTINGS, MI","[-85.2747936, 42.6360131]",2.0,2.0,0.0,18731.0,7.6,96.4,0.0,0.7,1.3,0.0,1.5,N7425,2008-07-16,13.708700383991458,9.0,0.2222222222222222
N6334,MICHIGAN DEPARTMENT OF TRANSPORTATION,49061,CASS,"61535 M-40, JONES, MI","[-85.795626, 41.90376500000001]",0.0,0.0,0.0,1600.0,8.1,98.3,1.0,0.4,0.0,0.0,0.2,N6334,1997-09-19,24.531646782617027,9.0,0.0
N3626,WYOMING ASPHALT PAVING INC,49064,VAN BUREN,"PLOPPER  S PIT  46TH ST N OF  64TH, LAWRENCE, MI","[-85.9935332, 42.2278182]",2.0,1.0,2.0,3818.0,13.5,86.7,0.8,0.1,0.1,0.0,12.3,N3626,2015-02-12,7.132247753205062,7.132247753205062,0.2804165067178503
N1461,WELCH FOODS INC,49065,VAN BUREN,"400 WALKER ST, LAWTON, MI","[-85.85436109999999, 42.1705084]",2.0,1.0,1.0,6282.0,9.2,91.9,1.2,0.2,0.2,0.0,6.6,N1461,2004-08-26,17.59652833391514,9.0,0.2222222222222222
P0009,WALTERS-DIMMICK PETROLEUM INC,49068,LENAWEE,"328 W. MAIN ST., HUDSON, MI","[-84.356442, 41.855139]",0.0,1.0,0.0,14529.0,10.0,98.0,0.3,0.0,0.8,0.0,0.7999999999999999,P0009,2009-11-25,12.347960601518169,9.0,0.0
B9052,"BUCKEYE TERMINALS, LLC-MARSHALL TERMINAL",49068,CALHOUN,"12451 OLD US  27 S, MARSHALL, MI","[-84.9644713, 42.2891048]",2.0,1.0,2.0,14529.0,10.0,98.0,0.3,0.0,0.8,0.0,0.7999999999999999,B9052,2017-11-22,4.356010048118716,4.356010048118716,0.4591357636706474
P0222,C&C ENERGY LLC,49068,CALHOUN,"19401 15 MILE RD, MARSHALL, MI","[-85.0056263, 42.3586795]",3.0,5.0,2.0,14529.0,10.0,98.0,0.3,0.0,0.8,0.0,0.7999999999999999,P0222,1997-08-29,24.589142829763787,9.0,0.3333333333333333
N2896,C&C EXPANDED SANITARY LANDFILL,49068,CALHOUN,"14800  P DRIVE NORTH, MARSHALL, MI","[-85.0073465, 42.36024099999999]",3.0,4.0,0.0,14529.0,10.0,98.0,0.3,0.0,0.8,0.0,0.7999999999999999,N2896,2006-06-26,15.764868546239827,9.0,0.3333333333333333
N2950,EATON CORPORATION - MARSHALL PROVING GROUND,49068,CALHOUN,"19218 B DRIVE S, MARSHALL, MI","[-84.9220725, 42.2322683]",3.0,3.0,0.0,14529.0,10.0,98.0,0.3,0.0,0.8,0.0,0.7999999999999999,N2950,2017-08-30,4.5859942367057505,4.5859942367057505,0.6541656716417911
P1201,"JORDAN DEVELOPMENT COMPANY, LLC",49068,CALHOUN,"20177 23 MILE ROAD, MARSHALL, MI","[-84.84949259999999, 42.3653234]",0.0,0.0,0.0,14529.0,10.0,98.0,0.3,0.0,0.8,0.0,0.7999999999999999,P1201,2021-10-11,0.4709200052020233,0.4709200052020233,0.0
C6230,"MARSHALL CITY, ELECTRIC POWERPLANT",49068,CALHOUN,"906 SOUTH MARSHALL AVE., MARSHALL, MI","[-84.95448309999999, 42.2628525]",2.0,2.0,0.0,14529.0,10.0,98.0,0.3,0.0,0.8,0.0,0.7999999999999999,C6230,2004-10-26,17.42951600648884,9.0,0.2222222222222222
P0884,"MARSHALL ENERGY CENTER, LLC",49068,CALHOUN,"11040 17 MILE ROAD, MARSHALL, MI","[-84.9632274, 42.2328321]",0.0,0.0,0.0,14529.0,10.0,98.0,0.3,0.0,0.8,0.0,0.7999999999999999,P0884,2019-12-04,2.324483048933243,2.324483048933243,0.0
N7783,SABRE DEMOLITION CORP (CRUSHING AT EATON CORP),49068,CALHOUN,"11101 WEST HANOVER ST, MARSHALL, MI","[-84.97138149999999, 42.2699465]",0.0,0.0,0.0,14529.0,10.0,98.0,0.3,0.0,0.8,0.0,0.7999999999999999,N7783,2007-03-22,15.028371561359918,9.0,0.0
N7231,ST. FRANCIS ANIMAL SERVICES,49068,CALHOUN,"18634 D DR. SOUTH, MARSHALL, MI","[-84.9321379, 42.2148811]",0.0,0.0,0.0,14529.0,10.0,98.0,0.3,0.0,0.8,0.0,0.7999999999999999,N7231,2003-03-20,19.033929512584105,9.0,0.0
N7166,STELMI AMERICA LLC,49068,CALHOUN,"1601 BROOKS DRIVE, MARSHALL, MI","[-84.96688069999999, 42.24628440000001]",0.0,1.0,2.0,14529.0,10.0,98.0,0.3,0.0,0.8,0.0,0.7999999999999999,N7166,2020-03-19,2.0342649061924614,2.0342649061924614,0.0
N3111,TENNECO AUTOMOTIVE- MARSHALL,49068,CALHOUN,"904 INDUSTRIAL RD, MARSHALL, MI","[-84.9760652, 42.26760220000001]",0.0,2.0,0.0,14529.0,10.0,98.0,0.3,0.0,0.8,0.0,0.7999999999999999,N3111,2017-08-31,4.583256329698762,4.583256329698762,0.0
N5140,VAN ELDEREN INC,49070,ALLEGAN,"892 E ALLEGAN, MARTIN, MI","[-85.6313222, 42.537068]",0.0,0.0,1.0,2456.0,13.8,99.3,0.0,0.0,0.0,0.0,0.7,N5140,2018-11-20,3.3621498045818874,3.3621498045818874,0.0
B2050,CHARLES RIVER LABORATORIES (FORMERLY MPI RESEARCH),49071,VAN BUREN,"54943 N MAIN, MATTAWAN, MI","[-85.7772323, 42.2167357]",2.0,2.0,0.0,10108.0,8.3,91.7,1.1,0.0,1.5,0.0,5.6,B2050,2015-06-22,6.776319842296556,6.776319842296556,0.29514545454545454
P1102,EPS-PCB - PLANT 13,49071,VAN BUREN,"53160 NORTH MAIN STREET, MATTAWAN, MI","[-85.78980849999999, 42.2274957]",0.0,0.0,0.0,10108.0,8.3,91.7,1.1,0.0,1.5,0.0,5.6,P1102,2020-11-24,1.3497881544453343,1.3497881544453343,0.0
P0372,SPEEDWAY LLC - MATTAWAN,49071,VAN BUREN,"24118 COLE AVENUE, MATTAWAN, MI","[-85.7871062, 42.224184]",0.0,1.0,0.0,10108.0,8.3,91.7,1.1,0.0,1.5,0.0,5.6,P0372,2012-08-16,9.623743129564604,9.0,0.0
P0509,COUNTY TOP FARMS INC,49072,SAINT JOSEPH,"51665 OSGOOD RD, MENDON, MI","[-85.43525749999999, 42.0483468]",0.0,0.0,0.0,2942.0,8.1,97.8,0.6,0.1,0.3,0.0,1.1,P0509,2014-03-21,8.030281251497293,8.030281251497293,0.0
A6352,"IACNA, MENDON, LLC",49072,SAINT JOSEPH,"236 WEST CLARK STREET, MENDON, MI","[-85.4522238, 42.0135091]",1.0,1.0,0.0,2942.0,8.1,97.8,0.6,0.1,0.3,0.0,1.1,A6352,2013-06-07,8.816060562502994,8.816060562502994,0.11342934782608696
N5354,LEE8 STORAGE FACILITY,49076,CALHOUN,"19110 V DRIVE N, PARTELLO, MI","[-84.9247577, 42.4069458]",2.0,2.0,0.0,4005.0,11.1,93.1,3.4,0.7,0.1,0.0,2.6,N5354,2012-01-18,10.20144150803918,9.0,0.2222222222222222
N6015,PARTELLO COMPRESSOR STATION,49076,CALHOUN,"21663 24 MILE RD, PARTELLO, MI","[-82.89410269999999, 42.6878777]",2.0,2.0,0.0,4005.0,11.1,93.1,3.4,0.7,0.1,0.0,2.6,N6015,2008-04-30,13.919519223529573,9.0,0.2222222222222222
N6241,SEMCO ENERGY GAS COMPANY - HARRIS STATION,49076,CALHOUN,"23 1/ 2 MILE RD, PARTELLO, MI","[-84.8391496, 42.415049]",2.0,2.0,0.0,4005.0,11.1,93.1,3.4,0.7,0.1,0.0,2.6,N6241,2008-09-22,13.52252270751624,9.0,0.2222222222222222
A0023,OTSEGO PAPER INC,49078,ALLEGAN,"320 N FARMER ST., OTSEGO, MI","[-85.6940437, 42.46431399999999]",2.0,4.0,1.0,9316.0,10.7,94.5,0.7,0.1,0.6,0.0,4.1,A0023,2001-04-12,20.96962976652498,9.0,0.2222222222222222
P1032,"D & D AMALGAMATED SERVICES, INC.",49079,KALAMAZOO,"814 NOLA STREET, KALAMAZOO, MI","[-85.59569499999999, 42.2986446]",0.0,0.0,2.0,13021.0,11.1,93.3,0.9,0.4,0.4,0.0,5.0,P1032,2019-08-15,2.6283907267089672,2.6283907267089672,0.0
A6630,COCA-COLA NORTH AMERICA,49079,VAN BUREN,"38279 RED ARROW HIGHWAY, PAW PAW, MI","[-85.92057729999999, 42.2130137]",0.0,0.0,1.0,13021.0,11.1,93.3,0.9,0.4,0.4,0.0,5.0,A6630,2018-10-15,3.4607144568334736,3.4607144568334736,0.0
N0579,KLETT CONSTRUCTION DIVISION,49079,VAN BUREN,"MICHIGAN PAVING & MATERIALS CO, PAW PAW, MI","[-84.39214419999999, 42.2730378]",2.0,2.0,0.0,13021.0,11.1,93.3,0.9,0.4,0.4,0.0,5.0,N0579,2004-02-26,18.094827409187047,9.0,0.2222222222222222
N3146,PAW PAW PLATING INC,49079,VAN BUREN,"139 COMMERCIAL, PAW PAW, MI","[-85.89112460000001, 42.2178171]",0.0,0.0,0.0,13021.0,11.1,93.3,0.9,0.4,0.4,0.0,5.0,N3146,2007-09-10,14.557451556157895,9.0,0.0
P0567,WATERVLIET MARATHON LLC,49079,BERRIEN,"112 ST JOSEPH STREET, WATERVLIET, MI","[-86.2609739, 42.1870073]",0.0,0.0,0.0,13021.0,11.1,93.3,0.9,0.4,0.4,0.0,5.0,P0567,2014-11-13,7.381397290841017,7.381397290841017,0.0
B7244,"JBS PLAINWELL, INC.",49080,ALLEGAN,"11 11TH STREET, PLAINWELL, MI","[-85.64814349999999, 42.4230459]",1.0,1.0,0.0,15708.0,11.5,94.5,0.9,0.3,0.0,0.0,4.4,B7244,2022-01-18,0.19986721151016107,0.19986721151016107,5.0033219178082184
B6227,WYOMING ASPHALT PAVING INC,49080,ALLEGAN,"470  12TH ST, PLAINWELL, MI","[-85.6716948, 42.45489999999999]",1.0,1.0,0.0,15708.0,11.5,94.5,0.9,0.3,0.0,0.0,4.4,B6227,2015-02-12,7.132247753205062,7.132247753205062,0.14020825335892514
N7070,BRANCH COUNTY ANIMAL SHELTER,49082,BRANCH,"180 S RAY-QUINCY, QUINCY, MI","[-84.8846545, 41.886944]",0.0,1.0,0.0,5941.0,11.8,98.8,0.2,0.1,0.1,0.0,0.9,N7070,2002-02-05,20.150995571435416,9.0,0.0
A0556,EAB FABRICATION,49082,BRANCH,"150 S MAIN ST, QUINCY, MI","[-84.88362049999999, 41.9379681]",0.0,0.0,0.0,5941.0,11.8,98.8,0.2,0.1,0.1,0.0,0.9,A0556,2018-12-12,3.30191585042814,3.30191585042814,0.0
N7724,EAB FABRICATION,49082,BRANCH,"64 COLE ST, QUINCY, MI","[-84.88783939999999, 41.9464916]",0.0,0.0,0.0,5941.0,11.8,98.8,0.2,0.1,0.1,0.0,0.9,N7724,2006-11-13,15.381561565261435,9.0,0.0
P0820,"LUKAZCEK EXCAVATING AND DRAINAGE, LLC.",49082,BRANCH,"311 N. BRIGGS RD., QUINCY, MI","[-84.8536077, 41.92872029999999]",0.0,0.0,7.0,5941.0,11.8,98.8,0.2,0.1,0.1,0.0,0.9,P0820,2017-05-31,4.835143774341704,4.835143774341704,0.0
